reading_id,sensor_id,date_id,temperature,humidity,anomaly_flag,data_quality_score,ingestion_time
15367,2,20251001,29.68,38.5,Normal,100,2025-10-27 04:30:00.557
15368,5,20251001,29.66,45.37,Normal,100,2025-10-27 04:30:00.557
15369,4,20251001,33.01,34.01,Normal,100,2025-10-27 04:30:00.557
15370,3,20251001,20.08,43.81,Normal,100,2025-10-27 04:30:00.557
15371,5,20251001,24.26,53.15,Normal,100,2025-10-27 04:30:00.557
15372,3,20251001,31.93,30.78,Normal,100,2025-10-27 04:30:00.557
15373,4,20251001,22.88,42.49,Normal,100,2025-10-27 04:30:00.557
15374,5,20251001,30.09,41.73,Normal,100,2025-10-27 04:30:00.557
15375,2,20251001,29.23,39.65,Normal,100,2025-10-27 04:30:00.557
15376,3,20251001,26.16,53.68,Normal,100,2025-10-27 04:30:00.557
15377,1,20251001,29.22,48.55,Normal,100,2025-10-27 04:30:00.557
15378,2,20251001,25.88,53.9,Normal,100,2025-10-27 04:30:00.557
15379,5,20251001,24.92,50.62,Normal,100,2025-10-27 04:30:00.557
15380,2,20251001,31.31,45.59,Normal,100,2025-10-27 04:30:00.557
15381,3,20251001,24.83,45.22,Normal,100,2025-10-27 04:30:00.557
15382,5,20251001,22.67,39.86,Normal,100,2025-10-27 04:30:00.557
15383,4,20251001,24.27,34.78,Normal,100,2025-10-27 04:30:00.557
15384,1,20251001,31.73,31.46,Normal,100,2025-10-27 04:30:00.557
15385,2,20251001,32.88,41.64,Normal,100,2025-10-27 04:30:00.557
15386,4,20251001,24.94,30.75,Normal,100,2025-10-27 04:30:00.557
15387,2,20251001,20.1,41.35,Normal,100,2025-10-27 04:30:00.557
15388,3,20251001,21.95,39.09,Normal,100,2025-10-27 04:30:00.557
15389,1,20251001,24.23,31.36,Normal,100,2025-10-27 04:30:00.557
15390,1,20251001,33.09,30.51,Normal,100,2025-10-27 04:30:00.557
15391,1,20251001,23.63,50.69,Normal,100,2025-10-27 04:30:00.557
15392,4,20251001,27.77,54.05,Normal,100,2025-10-27 04:30:00.557
15393,1,20251001,22.84,30.97,Normal,100,2025-10-27 04:30:00.557
15394,5,20251001,28.5,59.35,Normal,100,2025-10-27 04:30:00.557
15395,5,20251001,23.23,36.14,Normal,100,2025-10-27 04:30:00.557
15396,3,20251001,24.78,57.56,Normal,100,2025-10-27 04:30:00.557
15397,3,20251001,23.41,34.05,Normal,100,2025-10-27 04:30:00.557
15398,3,20251001,34.27,45.18,Normal,100,2025-10-27 04:30:00.557
15399,2,20251001,22.36,48.61,Normal,100,2025-10-27 04:30:00.557
15400,3,20251001,28.89,44.75,Normal,100,2025-10-27 04:30:00.557
15401,4,20251001,21.51,44.13,Normal,100,2025-10-27 04:30:00.557
15402,2,20251001,33.64,44.38,Normal,100,2025-10-27 04:30:00.557
15403,3,20251001,28.27,31.75,Normal,100,2025-10-27 04:30:00.557
15404,3,20251001,29.56,47.75,Normal,100,2025-10-27 04:30:00.557
15405,1,20251001,21.73,34.99,Normal,100,2025-10-27 04:30:00.557
15406,2,20251001,34.3,31.69,Normal,100,2025-10-27 04:30:00.557
15407,4,20251001,27.19,56.61,Normal,100,2025-10-27 04:30:00.557
15408,3,20251001,25.21,58.37,Normal,100,2025-10-27 04:30:00.557
15409,2,20251001,25.65,30.7,Normal,100,2025-10-27 04:30:00.557
15410,3,20251001,33.9,37.69,Normal,100,2025-10-27 04:30:00.557
15411,5,20251001,29.71,31.96,Normal,100,2025-10-27 04:30:00.557
15412,5,20251001,23.24,55.53,Normal,100,2025-10-27 04:30:00.557
15413,3,20251001,30.63,45.1,Normal,100,2025-10-27 04:30:00.557
15414,2,20251001,33.08,33.7,Normal,100,2025-10-27 04:30:00.557
15415,4,20251001,32.83,53.15,Normal,100,2025-10-27 04:30:00.557
15416,3,20251001,25.69,34.03,Normal,100,2025-10-27 04:30:00.557
15417,1,20251001,34.81,30.22,Normal,100,2025-10-27 04:30:00.557
15418,1,20251001,25.01,34.62,Normal,100,2025-10-27 04:30:00.557
15419,2,20251001,31.77,46.72,Normal,100,2025-10-27 04:30:00.557
15420,3,20251001,21.71,50.2,Normal,100,2025-10-27 04:30:00.557
15421,4,20251001,23.14,53.84,Normal,100,2025-10-27 04:30:00.557
15422,2,20251001,34.6,55.9,Normal,100,2025-10-27 04:30:00.557
15423,5,20251001,20.01,38.75,Normal,100,2025-10-27 04:30:00.557
15424,4,20251001,20.17,37.81,Normal,100,2025-10-27 04:30:00.557
15425,1,20251001,29.35,53.01,Normal,100,2025-10-27 04:30:00.557
15426,4,20251001,29.05,53.84,Normal,100,2025-10-27 04:30:00.557
15427,3,20251001,21.71,33.2,Normal,100,2025-10-27 04:30:00.557
15428,4,20251001,31.15,54.15,Normal,100,2025-10-27 04:30:00.557
15429,2,20251001,22.63,52.98,Normal,100,2025-10-27 04:30:00.557
15430,3,20251001,32.95,41.89,Normal,100,2025-10-27 04:30:00.557
15431,1,20251001,34.59,34.83,Normal,100,2025-10-27 04:30:00.557
15432,2,20251001,21.5,31.62,Normal,100,2025-10-27 04:30:00.557
15433,2,20251001,33.67,36.35,Normal,100,2025-10-27 04:30:00.557
15434,1,20251001,34.85,38.96,Normal,100,2025-10-27 04:30:00.557
15435,4,20251001,22.4,35.59,Normal,100,2025-10-27 04:30:00.557
15436,3,20251001,21.16,55.34,Normal,100,2025-10-27 04:30:00.557
15437,3,20251001,23.35,41.35,Normal,100,2025-10-27 04:30:00.557
15438,2,20251001,25.2,46.39,Normal,100,2025-10-27 04:30:00.557
15439,3,20251001,31.05,50.18,Normal,100,2025-10-27 04:30:00.557
15440,3,20251001,28.75,41.2,Normal,100,2025-10-27 04:30:00.557
15441,3,20251001,30.59,44.44,Normal,100,2025-10-27 04:30:00.557
15442,4,20251001,23.68,53.56,Normal,100,2025-10-27 04:30:00.557
15443,2,20251001,25.97,46.23,Normal,100,2025-10-27 04:30:00.557
15444,1,20251001,34.08,55.92,Normal,100,2025-10-27 04:30:00.557
15445,4,20251001,29.29,37.88,Normal,100,2025-10-27 04:30:00.557
15446,4,20251001,30.78,47.24,Normal,100,2025-10-27 04:30:00.557
15447,3,20251001,31.34,30.54,Normal,100,2025-10-27 04:30:00.557
15448,1,20251001,25.87,58.11,Normal,100,2025-10-27 04:30:00.557
15449,2,20251001,32.44,46.76,Normal,100,2025-10-27 04:30:00.557
15450,2,20251001,32.74,50.17,Normal,100,2025-10-27 04:30:00.557
15451,4,20251001,28.79,52.43,Normal,100,2025-10-27 04:30:00.557
15452,2,20251001,30.26,51.36,Normal,100,2025-10-27 04:30:00.557
15453,4,20251001,29.66,46.2,Normal,100,2025-10-27 04:30:00.557
15454,5,20251001,24.1,52.49,Normal,100,2025-10-27 04:30:00.557
15455,4,20251001,23.49,31.9,Normal,100,2025-10-27 04:30:00.557
15456,4,20251001,23.94,52.74,Normal,100,2025-10-27 04:30:00.557
15457,3,20251001,27.43,49.96,Normal,100,2025-10-27 04:30:00.557
15458,5,20251001,33.63,43.28,Normal,100,2025-10-27 04:30:00.557
15459,2,20251001,24.6,57.22,Normal,100,2025-10-27 04:30:00.557
15460,5,20251001,32.86,45.82,Normal,100,2025-10-27 04:30:00.557
15461,5,20251001,23.05,46.4,Normal,100,2025-10-27 04:30:00.557
15462,1,20251001,30.44,49.18,Normal,100,2025-10-27 04:30:00.557
15463,4,20251001,31.07,36.54,Normal,100,2025-10-27 04:30:00.557
15464,3,20251001,27.14,56.01,Normal,100,2025-10-27 04:30:00.557
15465,4,20251001,25.96,58.79,Normal,100,2025-10-27 04:30:00.557
15466,4,20251001,23.75,48.43,Normal,100,2025-10-27 04:30:00.557
15467,2,20251001,32.16,57.09,Normal,100,2025-10-27 04:30:00.557
15468,2,20251001,28.49,54.39,Normal,100,2025-10-27 04:30:00.557
15469,2,20251001,32.3,44.91,Normal,100,2025-10-27 04:30:00.557
15470,5,20251001,24.69,33.14,Normal,100,2025-10-27 04:30:00.557
15471,4,20251001,24.78,48.8,Normal,100,2025-10-27 04:30:00.557
15472,4,20251001,31.62,39.75,Normal,100,2025-10-27 04:30:00.557
15473,1,20251001,27.94,52.42,Normal,100,2025-10-27 04:30:00.557
15474,1,20251001,20.28,50.11,Normal,100,2025-10-27 04:30:00.557
15475,3,20251001,34.53,41.3,Normal,100,2025-10-27 04:30:00.557
15476,2,20251001,21.27,49.94,Normal,100,2025-10-27 04:30:00.557
15477,3,20251001,30.06,33.94,Normal,100,2025-10-27 04:30:00.557
15478,3,20251001,20.28,44.16,Normal,100,2025-10-27 04:30:00.557
15479,5,20251001,28.25,39.82,Normal,100,2025-10-27 04:30:00.557
15480,1,20251001,31.45,33.16,Normal,100,2025-10-27 04:30:00.557
15481,5,20251001,23.46,33.91,Normal,100,2025-10-27 04:30:00.557
15482,5,20251001,32.23,35.84,Normal,100,2025-10-27 04:30:00.557
15483,5,20251001,24.43,31.68,Normal,100,2025-10-27 04:30:00.557
15484,3,20251001,21.9,56.83,Normal,100,2025-10-27 04:30:00.557
15485,4,20251001,31.65,47.8,Normal,100,2025-10-27 04:30:00.557
15486,5,20251001,29.31,49.17,Normal,100,2025-10-27 04:30:00.557
15487,3,20251001,27.91,45.82,Normal,100,2025-10-27 04:30:00.557
15488,2,20251001,20.78,41.75,Normal,100,2025-10-27 04:30:00.557
15489,5,20251001,29.44,35.69,Normal,100,2025-10-27 04:30:00.557
15490,4,20251001,31.27,59.33,Normal,100,2025-10-27 04:30:00.557
15491,5,20251001,26.76,53.76,Normal,100,2025-10-27 04:30:00.557
15492,2,20251001,26.26,46.6,Normal,100,2025-10-27 04:30:00.557
15493,1,20251001,27.64,45.63,Normal,100,2025-10-27 04:30:00.557
15494,2,20251001,21.16,50.0,Normal,100,2025-10-27 04:30:00.557
15495,4,20251001,26.18,48.69,Normal,100,2025-10-27 04:30:00.557
15496,1,20251001,24.14,53.75,Normal,100,2025-10-27 04:30:00.557
15497,2,20251001,23.75,52.61,Normal,100,2025-10-27 04:30:00.557
15498,3,20251001,32.43,32.5,Normal,100,2025-10-27 04:30:00.557
15499,1,20251001,22.28,58.48,Normal,100,2025-10-27 04:30:00.557
15500,4,20251001,31.19,56.56,Normal,100,2025-10-27 04:30:00.557
15501,1,20251001,21.8,38.7,Normal,100,2025-10-27 04:30:00.557
15502,4,20251001,26.35,50.46,Normal,100,2025-10-27 04:30:00.557
15503,4,20251001,26.8,56.11,Normal,100,2025-10-27 04:30:00.557
15504,2,20251001,31.25,38.32,Normal,100,2025-10-27 04:30:00.557
15505,2,20251001,21.61,49.36,Normal,100,2025-10-27 04:30:00.557
15506,4,20251001,21.25,45.27,Normal,100,2025-10-27 04:30:00.557
15507,2,20251001,21.03,48.48,Normal,100,2025-10-27 04:30:00.557
15508,5,20251001,24.54,48.81,Normal,100,2025-10-27 04:30:00.557
15509,3,20251001,25.06,31.54,Normal,100,2025-10-27 04:30:00.557
15510,4,20251001,20.41,58.95,Normal,100,2025-10-27 04:30:00.557
15511,3,20251001,27.17,45.81,Normal,100,2025-10-27 04:30:00.557
15512,1,20251001,26.24,49.72,Normal,100,2025-10-27 04:30:00.557
15513,3,20251001,24.67,56.98,Normal,100,2025-10-27 04:30:00.557
15514,3,20251001,25.19,47.28,Normal,100,2025-10-27 04:30:00.557
15515,2,20251001,32.65,38.98,Normal,100,2025-10-27 04:30:00.557
15516,3,20251001,21.66,51.11,Normal,100,2025-10-27 04:30:00.557
15517,5,20251001,20.87,38.74,Normal,100,2025-10-27 04:30:00.557
15518,4,20251001,25.35,46.66,Normal,100,2025-10-27 04:30:00.557
15519,3,20251001,34.04,33.78,Normal,100,2025-10-27 04:30:00.557
15520,3,20251001,23.05,48.74,Normal,100,2025-10-27 04:30:00.557
15521,1,20251001,33.83,31.64,Normal,100,2025-10-27 04:30:00.557
15522,5,20251001,20.06,33.09,Normal,100,2025-10-27 04:30:00.557
15523,2,20251001,27.66,55.61,Normal,100,2025-10-27 04:30:00.557
15524,5,20251001,24.63,30.31,Normal,100,2025-10-27 04:30:00.557
15525,2,20251001,34.49,49.51,Normal,100,2025-10-27 04:30:00.557
15526,4,20251001,24.16,56.32,Normal,100,2025-10-27 04:30:00.557
15527,4,20251001,23.02,57.96,Normal,100,2025-10-27 04:30:00.557
15528,1,20251001,29.12,44.86,Normal,100,2025-10-27 04:30:00.557
15529,3,20251001,21.24,31.92,Normal,100,2025-10-27 04:30:00.557
15530,2,20251001,28.77,39.22,Normal,100,2025-10-27 04:30:00.557
15531,5,20251001,30.85,48.82,Normal,100,2025-10-27 04:30:00.557
15532,2,20251001,30.59,52.58,Normal,100,2025-10-27 04:30:00.557
15533,5,20251001,25.63,52.32,Normal,100,2025-10-27 04:30:00.557
15534,1,20251001,20.41,48.42,Normal,100,2025-10-27 04:30:00.557
15535,3,20251001,20.9,51.99,Normal,100,2025-10-27 04:30:00.557
15536,4,20251001,20.06,59.33,Normal,100,2025-10-27 04:30:00.557
15537,3,20251001,34.6,38.71,Normal,100,2025-10-27 04:30:00.557
15538,1,20251001,31.22,53.88,Normal,100,2025-10-27 04:30:00.557
15539,3,20251001,27.95,59.83,Normal,100,2025-10-27 04:30:00.557
15540,4,20251001,25.87,48.11,Normal,100,2025-10-27 04:30:00.557
15541,1,20251001,20.12,48.52,Normal,100,2025-10-27 04:30:00.557
15542,1,20251001,25.64,33.44,Normal,100,2025-10-27 04:30:00.557
15543,1,20251001,22.29,30.82,Normal,100,2025-10-27 04:30:00.557
15544,3,20251001,20.84,49.34,Normal,100,2025-10-27 04:30:00.557
15545,5,20251001,33.98,42.85,Normal,100,2025-10-27 04:30:00.557
15546,4,20251001,34.68,55.98,Normal,100,2025-10-27 04:30:00.557
15547,3,20251001,33.87,59.89,Normal,100,2025-10-27 04:30:00.557
15548,1,20251001,23.79,50.74,Normal,100,2025-10-27 04:30:00.557
15549,3,20251001,27.72,34.06,Normal,100,2025-10-27 04:30:00.557
15550,4,20251001,27.0,53.77,Normal,100,2025-10-27 04:30:00.557
15551,2,20251001,20.0,54.19,Normal,100,2025-10-27 04:30:00.557
15552,1,20251001,26.7,46.9,Normal,100,2025-10-27 04:30:00.557
15553,1,20251001,28.19,33.98,Normal,100,2025-10-27 04:30:00.557
15554,5,20251001,22.31,41.18,Normal,100,2025-10-27 04:30:00.557
15555,2,20251001,23.49,47.31,Normal,100,2025-10-27 04:30:00.557
15556,1,20251001,31.63,32.08,Normal,100,2025-10-27 04:30:00.557
15557,4,20251001,24.44,43.13,Normal,100,2025-10-27 04:30:00.557
15558,3,20251001,23.88,43.22,Normal,100,2025-10-27 04:30:00.557
15559,1,20251001,26.38,36.0,Normal,100,2025-10-27 04:30:00.557
15560,4,20251001,23.04,42.6,Normal,100,2025-10-27 04:30:00.557
15561,1,20251001,31.56,37.58,Normal,100,2025-10-27 04:30:00.557
15562,1,20251001,34.47,41.48,Normal,100,2025-10-27 04:30:00.557
15563,3,20251001,30.76,49.46,Normal,100,2025-10-27 04:30:00.557
15564,4,20251001,32.26,36.74,Normal,100,2025-10-27 04:30:00.557
15565,3,20251001,20.89,38.15,Normal,100,2025-10-27 04:30:00.557
15566,2,20251001,22.37,34.63,Normal,100,2025-10-27 04:30:00.557
15567,3,20251001,25.92,42.34,Normal,100,2025-10-27 04:30:00.557
15568,1,20251001,24.77,38.86,Normal,100,2025-10-27 04:30:00.557
15569,1,20251001,21.34,35.64,Normal,100,2025-10-27 04:30:00.557
15570,5,20251001,25.08,59.76,Normal,100,2025-10-27 04:30:00.557
15571,2,20251001,21.14,41.42,Normal,100,2025-10-27 04:30:00.557
15572,1,20251001,22.48,36.29,Normal,100,2025-10-27 04:30:00.557
15573,1,20251001,22.3,52.37,Normal,100,2025-10-27 04:30:00.557
15574,3,20251001,27.31,57.18,Normal,100,2025-10-27 04:30:00.557
15575,1,20251001,27.6,44.9,Normal,100,2025-10-27 04:30:00.557
15576,4,20251001,30.27,31.35,Normal,100,2025-10-27 04:30:00.557
15577,5,20251001,31.51,56.1,Normal,100,2025-10-27 04:30:00.557
15578,1,20251001,27.82,52.58,Normal,100,2025-10-27 04:30:00.557
15579,5,20251001,22.6,59.08,Normal,100,2025-10-27 04:30:00.557
15580,2,20251001,23.98,51.06,Normal,100,2025-10-27 04:30:00.557
15581,5,20251001,20.15,42.45,Normal,100,2025-10-27 04:30:00.557
15582,3,20251001,26.91,32.61,Normal,100,2025-10-27 04:30:00.557
15583,3,20251001,26.57,54.09,Normal,100,2025-10-27 04:30:00.557
15584,1,20251001,33.7,42.85,Normal,100,2025-10-27 04:30:00.557
15585,1,20251001,34.41,31.03,Normal,100,2025-10-27 04:30:00.557
15586,1,20251001,33.1,35.69,Normal,100,2025-10-27 04:30:00.557
15587,2,20251001,24.03,33.3,Normal,100,2025-10-27 04:30:00.557
15588,4,20251001,21.32,57.88,Normal,100,2025-10-27 04:30:00.557
15589,2,20251001,32.74,34.2,Normal,100,2025-10-27 04:30:00.557
15590,5,20251001,28.38,37.86,Normal,100,2025-10-27 04:30:00.557
15591,3,20251001,24.63,52.95,Normal,100,2025-10-27 04:30:00.557
15592,3,20251001,31.04,51.59,Normal,100,2025-10-27 04:30:00.557
15593,1,20251001,34.0,34.02,Normal,100,2025-10-27 04:30:00.557
15594,5,20251001,20.34,31.46,Normal,100,2025-10-27 04:30:00.557
15595,1,20251001,21.54,39.95,Normal,100,2025-10-27 04:30:00.557
15596,5,20251001,30.86,40.15,Normal,100,2025-10-27 04:30:00.557
15597,5,20251001,22.88,53.21,Normal,100,2025-10-27 04:30:00.557
15598,5,20251001,28.49,48.95,Normal,100,2025-10-27 04:30:00.557
15599,3,20251001,22.38,51.93,Normal,100,2025-10-27 04:30:00.557
15600,2,20251001,26.46,47.52,Normal,100,2025-10-27 04:30:00.557
15601,2,20251001,22.34,50.6,Normal,100,2025-10-27 04:30:00.557
15602,4,20251001,20.74,45.77,Normal,100,2025-10-27 04:30:00.557
15603,2,20251001,23.3,57.81,Normal,100,2025-10-27 04:30:00.557
15604,4,20251001,23.57,31.0,Normal,100,2025-10-27 04:30:00.557
15605,2,20251001,25.57,36.78,Normal,100,2025-10-27 04:30:00.557
15606,2,20251001,31.41,57.71,Normal,100,2025-10-27 04:30:00.557
15607,5,20251001,22.42,53.49,Normal,100,2025-10-27 04:30:00.557
15608,4,20251001,20.33,38.26,Normal,100,2025-10-27 04:30:00.557
15609,2,20251001,29.76,46.14,Normal,100,2025-10-27 04:30:00.557
15610,2,20251001,20.37,53.21,Normal,100,2025-10-27 04:30:00.557
15611,1,20251001,25.04,43.14,Normal,100,2025-10-27 04:30:00.557
15612,5,20251001,27.81,52.36,Normal,100,2025-10-27 04:30:00.557
15613,2,20251001,34.32,44.6,Normal,100,2025-10-27 04:30:00.557
15614,1,20251001,28.9,36.91,Normal,100,2025-10-27 04:30:00.557
15615,5,20251001,23.04,55.03,Normal,100,2025-10-27 04:30:00.557
15616,4,20251001,22.04,39.13,Normal,100,2025-10-27 04:30:00.557
15617,2,20251001,27.03,59.85,Normal,100,2025-10-27 04:30:00.557
15618,3,20251001,28.73,49.79,Normal,100,2025-10-27 04:30:00.557
15619,5,20251001,25.76,43.94,Normal,100,2025-10-27 04:30:00.557
15620,4,20251001,34.96,32.96,Normal,100,2025-10-27 04:30:00.557
15621,3,20251001,25.57,40.17,Normal,100,2025-10-27 04:30:00.557
15622,5,20251001,34.74,55.5,Normal,100,2025-10-27 04:30:00.557
15623,1,20251001,30.24,59.97,Normal,100,2025-10-27 04:30:00.557
15624,3,20251001,30.89,40.3,Normal,100,2025-10-27 04:30:00.557
15625,2,20251001,33.29,54.03,Normal,100,2025-10-27 04:30:00.557
15626,2,20251001,20.92,50.61,Normal,100,2025-10-27 04:30:00.557
15627,5,20251001,34.68,37.43,Normal,100,2025-10-27 04:30:00.557
15628,5,20251001,31.44,30.11,Normal,100,2025-10-27 04:30:00.557
15629,5,20251001,33.69,56.91,Normal,100,2025-10-27 04:30:00.557
15630,4,20251001,24.17,56.89,Normal,100,2025-10-27 04:30:00.557
15631,3,20251001,29.72,44.77,Normal,100,2025-10-27 04:30:00.557
15632,4,20251001,22.49,32.91,Normal,100,2025-10-27 04:30:00.557
15633,4,20251001,20.53,55.64,Normal,100,2025-10-27 04:30:00.557
15634,2,20251001,30.76,38.94,Normal,100,2025-10-27 04:30:00.557
15635,4,20251001,21.81,40.4,Normal,100,2025-10-27 04:30:00.557
15636,4,20251001,21.32,55.74,Normal,100,2025-10-27 04:30:00.557
15637,1,20251001,21.07,43.83,Normal,100,2025-10-27 04:30:00.557
15638,1,20251001,33.73,33.97,Normal,100,2025-10-27 04:30:00.557
15639,1,20251001,34.96,34.53,Normal,100,2025-10-27 04:30:00.557
15640,2,20251001,33.45,52.46,Normal,100,2025-10-27 04:30:00.557
15641,5,20251001,34.0,46.96,Normal,100,2025-10-27 04:30:00.557
15642,1,20251001,23.74,37.49,Normal,100,2025-10-27 04:30:00.557
15643,4,20251001,20.97,50.53,Normal,100,2025-10-27 04:30:00.557
15644,2,20251001,26.79,32.39,Normal,100,2025-10-27 04:30:00.557
15645,3,20251001,23.87,32.39,Normal,100,2025-10-27 04:30:00.557
15646,4,20251001,22.36,57.42,Normal,100,2025-10-27 04:30:00.557
15647,5,20251001,26.94,55.56,Normal,100,2025-10-27 04:30:00.557
15648,5,20251001,24.9,41.14,Normal,100,2025-10-27 04:30:00.557
15649,4,20251001,25.21,50.65,Normal,100,2025-10-27 04:30:00.557
15650,4,20251001,23.12,32.75,Normal,100,2025-10-27 04:30:00.557
15651,4,20251001,34.95,43.09,Normal,100,2025-10-27 04:30:00.557
15652,1,20251001,22.66,45.09,Normal,100,2025-10-27 04:30:00.557
15653,4,20251001,33.06,59.23,Normal,100,2025-10-27 04:30:00.557
15654,5,20251001,28.81,36.91,Normal,100,2025-10-27 04:30:00.557
15655,3,20251001,22.81,48.53,Normal,100,2025-10-27 04:30:00.557
15656,2,20251001,27.46,45.34,Normal,100,2025-10-27 04:30:00.557
15657,2,20251001,33.03,51.8,Normal,100,2025-10-27 04:30:00.557
15658,1,20251001,31.91,57.37,Normal,100,2025-10-27 04:30:00.557
15659,5,20251001,25.31,45.53,Normal,100,2025-10-27 04:30:00.557
15660,3,20251001,31.53,44.68,Normal,100,2025-10-27 04:30:00.557
15661,1,20251001,21.86,49.44,Normal,100,2025-10-27 04:30:00.557
15662,3,20251001,28.29,32.02,Normal,100,2025-10-27 04:30:00.557
15663,3,20251001,33.96,52.66,Normal,100,2025-10-27 04:30:00.557
15664,1,20251001,29.08,52.49,Normal,100,2025-10-27 04:30:00.557
15665,1,20251001,32.64,39.12,Normal,100,2025-10-27 04:30:00.557
15666,1,20251001,26.25,57.44,Normal,100,2025-10-27 04:30:00.557
15667,2,20251001,26.23,58.41,Normal,100,2025-10-27 04:30:00.557
15668,5,20251001,32.57,31.05,Normal,100,2025-10-27 04:30:00.557
15669,2,20251001,26.26,43.92,Normal,100,2025-10-27 04:30:00.557
15670,3,20251001,20.31,53.03,Normal,100,2025-10-27 04:30:00.557
15671,4,20251001,34.43,58.43,Normal,100,2025-10-27 04:30:00.557
15672,2,20251001,21.77,50.15,Normal,100,2025-10-27 04:30:00.557
15673,1,20251001,22.69,40.9,Normal,100,2025-10-27 04:30:00.557
15674,3,20251001,23.11,45.26,Normal,100,2025-10-27 04:30:00.557
15675,5,20251001,29.37,57.32,Normal,100,2025-10-27 04:30:00.557
15676,1,20251001,28.36,46.81,Normal,100,2025-10-27 04:30:00.557
15677,4,20251001,25.57,37.31,Normal,100,2025-10-27 04:30:00.557
15678,2,20251001,33.31,56.06,Normal,100,2025-10-27 04:30:00.557
15679,4,20251001,29.89,33.31,Normal,100,2025-10-27 04:30:00.557
15680,3,20251001,26.58,59.72,Normal,100,2025-10-27 04:30:00.557
15681,5,20251001,27.04,37.07,Normal,100,2025-10-27 04:30:00.557
15682,3,20251001,34.1,33.44,Normal,100,2025-10-27 04:30:00.557
15683,1,20251001,29.54,38.35,Normal,100,2025-10-27 04:30:00.557
15684,2,20251001,26.36,32.01,Normal,100,2025-10-27 04:30:00.557
15685,4,20251001,31.28,56.58,Normal,100,2025-10-27 04:30:00.557
15686,3,20251001,29.95,40.42,Normal,100,2025-10-27 04:30:00.557
15687,3,20251001,31.25,34.02,Normal,100,2025-10-27 04:30:00.557
15688,4,20251001,30.21,40.81,Normal,100,2025-10-27 04:30:00.557
15689,3,20251001,21.17,59.17,Normal,100,2025-10-27 04:30:00.557
15690,1,20251001,30.54,49.77,Normal,100,2025-10-27 04:30:00.557
15691,3,20251001,24.74,35.11,Normal,100,2025-10-27 04:30:00.557
15692,4,20251001,23.86,43.44,Normal,100,2025-10-27 04:30:00.557
15693,4,20251001,21.38,46.85,Normal,100,2025-10-27 04:30:00.557
