sensor_id,temperature,humidity,timestamp
2,33.0,30.02,2025-10-02 20:21:41
3,21.9,51.57,2025-10-02 20:21:46
4,31.41,52.4,2025-10-02 20:21:51
3,22.52,57.69,2025-10-02 20:21:56
4,31.18,59.2,2025-10-02 20:22:01
1,25.56,42.74,2025-10-02 20:22:06
3,21.54,49.12,2025-10-02 20:22:11
1,32.37,57.81,2025-10-02 20:22:16
4,27.58,54.81,2025-10-02 20:22:21
3,22.69,56.4,2025-10-02 20:22:26
1,31.11,37.11,2025-10-02 20:22:31
5,29.08,55.97,2025-10-02 20:22:36
1,26.32,33.66,2025-10-02 20:22:41
1,22.35,43.79,2025-10-02 20:22:46
5,23.11,33.03,2025-10-02 20:22:51
1,23.52,30.04,2025-10-02 20:22:56
4,26.58,45.66,2025-10-02 20:23:01
3,27.4,30.54,2025-10-02 20:23:06
3,25.69,48.98,2025-10-02 20:23:11
4,26.26,53.33,2025-10-02 20:23:16
3,34.91,48.97,2025-10-02 20:23:21
4,31.28,45.22,2025-10-02 20:23:26
3,20.38,37.62,2025-10-02 20:23:31
1,24.99,42.22,2025-10-02 20:23:36
5,30.16,49.33,2025-10-02 20:47:35
4,20.39,38.85,2025-10-02 20:47:40
2,23.08,58.68,2025-10-02 20:47:45
3,32.27,30.79,2025-10-02 20:47:50
4,27.95,58.39,2025-10-02 20:47:55
4,27.44,42.25,2025-10-02 20:48:00
2,27.11,45.94,2025-10-02 20:48:05
1,34.17,31.79,2025-10-02 20:48:10
1,30.96,56.19,2025-10-02 20:48:15
5,33.03,59.26,2025-10-02 20:48:20
3,28.05,31.75,2025-10-02 20:48:25
5,26.78,58.52,2025-10-02 20:48:30
3,26.83,31.42,2025-10-02 20:48:35
4,25.1,44.65,2025-10-02 20:48:40
4,22.61,40.04,2025-10-02 20:48:45
4,33.89,45.03,2025-10-02 20:48:50
2,31.23,37.21,2025-10-02 20:48:55
5,21.27,33.27,2025-10-02 20:49:00
1,29.56,38.55,2025-10-02 20:49:05
1,27.7,58.3,2025-10-02 20:49:10
2,25.22,55.4,2025-10-02 20:49:15
5,34.55,51.78,2025-10-02 20:49:20
1,26.14,30.38,2025-10-02 20:49:25
2,21.22,45.25,2025-10-02 20:49:30
4,28.33,54.22,2025-10-02 20:49:35
3,31.69,52.14,2025-10-02 20:49:40
4,23.48,43.53,2025-10-02 20:49:45
3,33.25,33.26,2025-10-02 20:49:50
1,24.79,40.92,2025-10-02 20:49:55
2,23.74,33.09,2025-10-02 20:50:00
1,20.67,36.28,2025-10-02 20:50:05
5,27.79,51.62,2025-10-02 20:50:10
5,31.63,31.95,2025-10-02 20:50:15
1,28.91,40.92,2025-10-02 20:50:20
4,26.73,46.66,2025-10-02 20:50:25
5,27.31,58.44,2025-10-02 20:50:30
1,24.82,47.75,2025-10-02 20:50:35
3,29.64,38.6,2025-10-02 20:50:40
3,27.87,50.72,2025-10-02 20:50:45
2,22.19,36.64,2025-10-02 20:50:50
5,28.75,38.65,2025-10-02 20:50:55
1,24.37,50.46,2025-10-02 20:51:00
3,32.4,52.84,2025-10-02 20:51:05
3,28.42,48.85,2025-10-02 20:51:10
5,33.03,48.13,2025-10-02 20:51:15
3,23.15,57.13,2025-10-02 20:51:20
2,21.6,45.66,2025-10-02 20:51:25
1,33.94,51.13,2025-10-02 20:51:30
2,29.21,33.31,2025-10-02 20:51:35
5,29.02,46.87,2025-10-02 20:51:40
2,23.64,47.6,2025-10-02 20:51:45
3,20.69,32.17,2025-10-02 20:51:50
4,23.45,58.01,2025-10-02 20:51:55
1,28.01,39.59,2025-10-02 20:52:00
2,28.03,42.58,2025-10-02 20:52:05
2,22.4,33.76,2025-10-02 20:52:10
3,33.57,55.61,2025-10-02 20:52:15
3,32.38,37.64,2025-10-02 20:52:20
4,27.98,31.5,2025-10-02 20:52:25
2,26.37,45.44,2025-10-02 20:52:30
3,32.33,38.12,2025-10-02 20:52:35
3,25.46,42.59,2025-10-02 20:52:40
1,23.44,47.52,2025-10-02 20:52:45
5,26.38,48.14,2025-10-02 20:52:50
3,32.77,40.22,2025-10-02 20:52:55
1,21.9,44.43,2025-10-02 20:53:00
5,20.57,46.71,2025-10-02 20:53:05
5,31.95,36.82,2025-10-02 20:53:10
4,26.28,59.27,2025-10-02 20:53:15
2,31.33,38.81,2025-10-02 20:53:20
1,24.63,40.29,2025-10-02 20:53:25
5,20.2,42.31,2025-10-02 20:53:30
3,22.24,37.03,2025-10-02 20:53:35
3,33.55,45.17,2025-10-02 20:53:40
2,27.84,42.79,2025-10-02 20:53:45
5,29.84,36.18,2025-10-02 20:53:50
4,27.11,41.55,2025-10-02 20:53:55
1,26.13,32.62,2025-10-02 20:54:00
4,28.36,46.21,2025-10-02 20:54:05
3,23.06,45.68,2025-10-02 20:54:10
1,20.79,52.77,2025-10-02 20:54:15
4,26.26,57.72,2025-10-02 20:54:20
2,24.33,39.01,2025-10-02 20:54:25
2,30.51,32.75,2025-10-02 20:54:30
5,29.82,36.58,2025-10-02 20:54:35
1,20.73,56.45,2025-10-02 20:54:40
3,29.43,31.2,2025-10-02 20:54:45
4,25.86,57.12,2025-10-02 20:54:50
1,33.23,38.36,2025-10-02 20:54:55
3,23.32,31.99,2025-10-02 20:55:00
2,30.43,32.01,2025-10-02 20:55:05
5,33.82,44.29,2025-10-02 20:55:10
3,29.99,40.25,2025-10-02 20:55:15
2,25.9,34.64,2025-10-02 20:55:20
3,25.53,34.35,2025-10-02 20:55:25
3,34.41,31.77,2025-10-02 20:55:30
4,31.53,56.01,2025-10-02 20:55:35
5,32.97,36.03,2025-10-02 20:55:40
4,26.79,55.34,2025-10-02 20:55:45
3,30.81,59.92,2025-10-02 20:55:50
1,24.41,30.35,2025-10-02 20:55:55
4,22.4,48.96,2025-10-02 20:56:00
2,28.08,41.06,2025-10-02 20:56:05
5,27.9,51.87,2025-10-02 20:56:10
5,20.75,50.0,2025-10-02 20:56:15
1,27.15,33.41,2025-10-02 20:56:20
3,20.31,41.77,2025-10-02 20:56:25
5,23.69,54.04,2025-10-02 20:56:30
4,22.31,42.98,2025-10-02 20:56:35
4,20.12,43.82,2025-10-02 20:56:40
2,26.54,47.39,2025-10-02 20:56:45
5,26.39,34.18,2025-10-02 20:56:50
1,30.39,48.98,2025-10-02 20:56:55
3,29.18,44.56,2025-10-02 20:57:00
4,28.84,38.79,2025-10-02 20:57:05
4,32.82,52.77,2025-10-02 20:57:10
2,25.44,50.88,2025-10-02 20:57:15
2,24.08,36.86,2025-10-02 20:57:20
1,24.39,30.82,2025-10-02 20:57:25
5,25.73,49.06,2025-10-02 20:57:30
2,26.22,41.16,2025-10-02 20:57:35
1,22.38,57.44,2025-10-02 20:57:40
2,23.21,57.63,2025-10-02 20:57:45
2,27.67,30.17,2025-10-02 20:57:50
4,22.71,34.89,2025-10-02 20:57:55
1,32.74,54.69,2025-10-02 20:58:00
4,20.23,54.52,2025-10-02 20:58:05
4,31.8,38.8,2025-10-02 20:58:10
3,20.88,41.73,2025-10-02 20:58:15
1,32.74,30.38,2025-10-02 20:58:20
2,22.84,59.85,2025-10-02 20:58:25
1,22.73,51.63,2025-10-02 20:58:30
5,33.46,50.61,2025-10-02 20:58:35
5,34.75,42.41,2025-10-02 20:58:40
1,26.63,47.09,2025-10-02 20:58:45
4,20.86,32.84,2025-10-02 20:58:50
2,33.53,42.7,2025-10-02 20:58:55
1,30.02,36.2,2025-10-02 20:59:00
1,28.46,39.02,2025-10-02 20:59:05
3,24.02,45.17,2025-10-02 20:59:10
1,30.48,38.06,2025-10-02 20:59:15
5,29.48,44.51,2025-10-02 20:59:20
4,26.02,50.08,2025-10-02 20:59:25
5,26.18,50.15,2025-10-02 20:59:30
4,32.44,31.3,2025-10-02 20:59:35
1,24.54,37.23,2025-10-02 20:59:40
4,33.99,41.38,2025-10-02 20:59:45
1,26.7,32.68,2025-10-02 20:59:50
3,34.99,45.91,2025-10-02 20:59:55
5,20.25,57.89,2025-10-02 21:00:00
1,25.58,56.15,2025-10-02 21:00:05
5,34.08,54.24,2025-10-02 21:00:10
4,22.34,46.21,2025-10-02 21:00:15
1,22.85,37.31,2025-10-02 21:00:20
5,34.71,46.05,2025-10-02 21:00:25
1,27.27,55.06,2025-10-02 21:00:30
5,24.73,38.64,2025-10-02 21:00:35
3,28.39,55.27,2025-10-02 21:00:40
1,31.88,45.48,2025-10-02 21:00:45
2,28.69,59.79,2025-10-02 21:00:50
3,29.62,39.23,2025-10-02 21:00:55
3,31.7,40.96,2025-10-02 21:01:00
1,26.62,47.96,2025-10-02 21:01:05
1,34.54,41.03,2025-10-02 21:01:10
2,32.58,40.88,2025-10-02 21:01:15
5,28.63,41.67,2025-10-02 21:01:20
2,20.95,40.79,2025-10-02 21:01:25
5,22.84,50.43,2025-10-02 21:01:30
3,20.41,45.15,2025-10-02 21:01:35
4,28.29,40.78,2025-10-02 21:01:40
1,32.13,56.88,2025-10-02 21:01:45
3,20.42,58.23,2025-10-02 21:01:50
4,31.1,33.08,2025-10-02 21:01:55
1,32.29,33.02,2025-10-02 21:02:00
2,24.02,37.0,2025-10-02 21:02:05
5,21.08,58.66,2025-10-02 21:02:10
2,26.77,43.09,2025-10-02 21:02:15
4,25.92,47.63,2025-10-02 21:02:20
5,21.65,49.02,2025-10-02 21:02:25
4,21.91,32.93,2025-10-02 21:02:30
2,22.18,41.69,2025-10-02 21:02:35
2,20.33,36.71,2025-10-02 21:02:40
4,34.34,37.41,2025-10-02 21:02:45
1,29.69,44.1,2025-10-02 21:02:50
2,28.18,35.56,2025-10-02 21:02:55
4,33.52,54.19,2025-10-02 21:03:00
5,29.26,58.95,2025-10-02 21:03:05
3,33.27,52.21,2025-10-02 21:03:10
5,29.29,43.2,2025-10-02 21:03:15
1,21.94,45.64,2025-10-02 21:03:20
1,33.53,51.71,2025-10-02 21:03:25
1,20.92,30.46,2025-10-02 21:03:30
3,26.98,49.2,2025-10-02 21:03:35
1,32.22,55.25,2025-10-02 21:03:40
2,24.45,41.83,2025-10-02 21:03:45
3,21.55,45.38,2025-10-02 21:03:50
2,28.67,59.7,2025-10-02 21:03:55
3,22.41,55.36,2025-10-02 21:04:00
2,30.21,46.35,2025-10-02 21:04:05
4,34.02,51.78,2025-10-02 21:04:10
5,29.82,53.52,2025-10-02 21:04:15
4,26.47,41.57,2025-10-02 21:04:20
5,25.84,54.28,2025-10-02 21:04:25
4,21.39,41.42,2025-10-02 21:04:30
4,34.89,49.53,2025-10-02 21:04:35
4,23.52,34.69,2025-10-02 21:04:40
4,23.44,35.77,2025-10-02 21:04:45
1,25.74,31.13,2025-10-02 21:04:50
5,20.98,55.52,2025-10-02 21:04:55
1,29.23,46.22,2025-10-02 21:05:00
3,24.89,36.36,2025-10-02 21:05:05
4,25.51,30.71,2025-10-02 21:05:10
5,27.55,55.02,2025-10-02 21:05:15
2,23.63,39.23,2025-10-02 21:05:20
1,23.18,44.12,2025-10-02 21:05:25
4,29.35,38.8,2025-10-02 21:05:30
3,34.47,49.65,2025-10-02 21:05:35
4,30.65,36.78,2025-10-02 21:05:40
3,26.36,37.04,2025-10-02 21:05:45
4,27.84,41.89,2025-10-02 21:05:50
2,29.04,45.31,2025-10-02 21:05:55
4,28.17,40.8,2025-10-02 21:06:00
2,25.25,51.82,2025-10-02 21:06:05
1,34.56,51.43,2025-10-02 21:06:10
3,31.3,47.24,2025-10-02 21:06:15
3,23.33,39.09,2025-10-02 21:06:20
3,27.31,48.31,2025-10-02 21:06:25
5,29.95,33.92,2025-10-02 21:06:30
1,31.61,39.09,2025-10-02 21:06:35
2,22.08,38.7,2025-10-02 21:06:40
4,28.75,34.22,2025-10-02 21:06:45
1,33.6,37.2,2025-10-02 21:06:50
5,26.52,35.1,2025-10-02 21:06:55
1,33.33,31.63,2025-10-02 21:07:00
1,22.87,48.72,2025-10-02 21:07:05
1,34.96,37.25,2025-10-02 21:07:10
3,21.06,54.38,2025-10-02 21:07:15
3,24.65,52.66,2025-10-02 21:07:20
3,21.84,46.0,2025-10-02 21:07:25
3,27.06,58.83,2025-10-02 21:07:30
4,30.82,39.38,2025-10-02 21:07:35
4,22.46,41.38,2025-10-02 21:07:40
5,28.84,43.41,2025-10-02 21:07:45
2,31.49,45.46,2025-10-02 21:07:50
1,20.14,54.19,2025-10-02 21:07:55
2,32.48,45.19,2025-10-02 21:08:00
2,20.2,36.99,2025-10-02 21:08:05
4,34.92,38.88,2025-10-02 21:08:10
4,30.84,41.99,2025-10-02 21:08:15
1,26.39,55.9,2025-10-02 21:08:20
2,33.38,36.13,2025-10-02 21:08:25
2,29.26,30.39,2025-10-02 21:08:30
5,29.2,48.57,2025-10-02 21:08:35
2,26.73,57.42,2025-10-02 21:08:40
1,24.8,44.21,2025-10-02 21:08:45
3,21.74,34.78,2025-10-02 21:08:50
2,30.36,55.4,2025-10-02 21:08:55
4,31.11,51.92,2025-10-02 21:09:00
4,22.14,40.13,2025-10-02 21:09:05
2,33.05,43.12,2025-10-02 21:09:10
5,27.24,45.82,2025-10-02 21:09:15
3,24.87,49.41,2025-10-02 21:09:20
4,23.97,40.99,2025-10-02 21:09:25
5,23.7,50.63,2025-10-02 21:09:30
5,25.95,41.44,2025-10-02 21:09:35
4,20.72,51.08,2025-10-02 21:09:40
5,32.03,58.84,2025-10-02 21:09:45
2,29.94,57.45,2025-10-02 21:09:50
2,26.47,37.08,2025-10-02 21:09:55
4,33.08,31.34,2025-10-02 21:10:00
1,21.32,58.09,2025-10-02 21:10:05
4,31.25,58.39,2025-10-02 21:10:10
4,23.61,53.76,2025-10-02 21:10:15
2,28.23,40.24,2025-10-02 21:10:20
5,31.24,30.47,2025-10-02 21:10:25
2,22.27,37.58,2025-10-02 21:10:30
1,23.19,41.15,2025-10-02 21:10:35
4,20.94,59.71,2025-10-02 21:10:40
2,21.12,54.17,2025-10-02 21:10:45
2,34.75,46.04,2025-10-02 21:10:50
2,20.39,36.26,2025-10-02 21:10:55
5,28.1,43.81,2025-10-02 21:11:00
3,24.16,32.78,2025-10-02 21:11:05
2,20.45,45.94,2025-10-02 21:11:10
2,33.73,41.95,2025-10-02 21:11:15
3,24.96,38.52,2025-10-02 21:11:20
2,20.6,37.93,2025-10-02 21:11:25
3,21.89,59.85,2025-10-02 21:11:30
2,32.56,33.32,2025-10-02 21:11:35
5,27.88,44.76,2025-10-02 21:11:40
4,25.4,46.39,2025-10-02 21:11:45
2,20.19,53.7,2025-10-02 21:11:50
3,22.24,42.27,2025-10-02 21:11:55
3,27.83,54.22,2025-10-02 21:12:00
4,29.96,44.02,2025-10-02 21:12:05
3,22.35,48.6,2025-10-02 21:12:10
3,26.85,56.37,2025-10-02 21:12:15
1,31.37,48.03,2025-10-02 21:12:20
1,32.24,34.97,2025-10-02 21:12:25
4,23.64,39.24,2025-10-02 21:12:30
1,29.58,54.57,2025-10-02 21:12:35
1,24.87,45.59,2025-10-02 21:12:40
3,26.55,32.89,2025-10-02 21:12:45
1,22.11,34.96,2025-10-02 21:12:50
5,24.24,59.09,2025-10-02 21:12:55
4,27.84,30.63,2025-10-02 21:13:00
4,27.12,44.77,2025-10-02 21:13:05
3,34.56,47.08,2025-10-02 21:13:10
5,27.28,50.02,2025-10-02 21:13:15
4,33.95,30.43,2025-10-02 21:13:20
1,26.18,41.47,2025-10-02 21:13:25
5,31.73,33.56,2025-10-02 21:13:30
4,33.66,57.21,2025-10-02 21:13:35
1,25.67,49.29,2025-10-02 21:13:40
1,21.92,36.33,2025-10-02 21:13:45
3,24.85,50.79,2025-10-02 21:13:50
3,30.16,34.62,2025-10-02 21:13:55
3,26.47,39.67,2025-10-02 21:14:00
2,30.81,55.59,2025-10-02 21:14:05
4,31.75,45.48,2025-10-02 21:14:10
2,23.34,47.01,2025-10-02 21:14:15
3,24.36,42.52,2025-10-02 21:14:20
3,20.86,50.57,2025-10-02 21:14:25
3,26.99,59.56,2025-10-02 21:14:30
4,26.2,39.47,2025-10-02 21:14:35
4,31.4,45.62,2025-10-02 21:14:40
2,30.19,30.17,2025-10-02 21:14:45
4,28.31,54.53,2025-10-02 21:14:50
5,26.91,39.46,2025-10-02 21:14:55
2,21.7,43.95,2025-10-02 21:15:00
4,29.69,51.08,2025-10-02 21:15:05
5,30.89,55.8,2025-10-02 21:15:10
4,25.31,41.43,2025-10-02 21:15:15
4,34.47,53.04,2025-10-02 21:15:20
4,29.38,52.87,2025-10-02 21:15:25
5,31.83,36.83,2025-10-02 21:15:30
2,23.15,39.73,2025-10-02 21:15:35
5,23.29,41.72,2025-10-02 21:15:40
5,25.81,37.56,2025-10-02 21:15:45
3,24.14,37.33,2025-10-02 21:15:50
1,31.71,31.47,2025-10-02 21:15:55
3,33.26,36.6,2025-10-02 21:16:00
1,24.61,40.45,2025-10-02 21:16:05
5,34.48,57.68,2025-10-02 21:16:10
2,34.26,58.62,2025-10-02 21:16:15
2,32.32,44.28,2025-10-02 21:16:20
3,30.04,38.43,2025-10-02 21:16:25
2,27.01,54.87,2025-10-02 21:16:30
3,26.74,53.49,2025-10-02 21:16:35
2,24.13,56.02,2025-10-02 21:16:40
4,28.36,50.05,2025-10-02 21:16:45
3,23.11,43.77,2025-10-02 21:16:50
3,22.2,42.42,2025-10-02 21:16:55
5,21.77,37.95,2025-10-02 21:17:01
3,29.25,51.48,2025-10-02 21:17:06
3,31.04,56.23,2025-10-02 21:17:11
2,22.23,36.18,2025-10-02 21:17:16
2,24.1,49.06,2025-10-02 21:17:21
1,31.6,46.8,2025-10-02 21:17:26
2,20.13,40.64,2025-10-02 21:17:31
3,32.52,36.51,2025-10-02 21:17:36
2,25.15,35.04,2025-10-02 21:17:41
2,25.94,37.51,2025-10-02 21:17:46
3,28.09,37.59,2025-10-02 21:17:51
2,25.98,54.98,2025-10-02 21:17:56
5,32.48,50.6,2025-10-02 21:18:01
3,33.16,34.88,2025-10-03 14:03:00
4,27.55,33.42,2025-10-03 14:03:05
3,24.7,50.97,2025-10-03 14:03:10
3,29.43,49.25,2025-10-03 14:03:15
3,23.69,34.15,2025-10-03 14:03:20
1,27.76,47.57,2025-10-03 14:03:25
3,26.43,36.26,2025-10-03 14:03:30
1,20.19,51.89,2025-10-03 14:03:35
2,31.45,44.59,2025-10-03 14:03:40
1,21.5,45.99,2025-10-03 14:03:45
3,28.6,49.37,2025-10-03 14:03:50
5,27.15,55.92,2025-10-03 14:03:55
5,23.97,35.5,2025-10-03 14:04:00
1,31.51,51.24,2025-10-03 14:04:05
5,24.93,58.86,2025-10-03 14:04:10
3,20.0,54.38,2025-10-03 14:04:15
1,24.73,38.62,2025-10-03 14:04:20
2,24.18,35.53,2025-10-03 14:04:25
1,23.13,57.44,2025-10-03 14:04:30
1,32.47,56.32,2025-10-03 14:04:35
5,28.86,48.05,2025-10-03 14:04:40
4,25.52,59.6,2025-10-03 14:04:45
3,29.03,56.9,2025-10-03 14:04:50
3,32.23,48.01,2025-10-03 14:04:55
2,34.19,42.94,2025-10-03 14:05:00
2,29.27,55.1,2025-10-03 14:05:05
3,25.4,55.06,2025-10-03 14:05:10
2,23.39,48.51,2025-10-03 14:05:15
2,31.13,42.44,2025-10-03 14:05:20
3,33.17,33.0,2025-10-03 14:05:25
5,30.87,34.78,2025-10-03 14:05:30
5,20.55,45.4,2025-10-03 14:05:35
1,25.9,37.63,2025-10-03 14:05:40
2,28.78,53.09,2025-10-03 14:05:45
5,26.45,46.21,2025-10-03 14:05:50
2,25.72,45.23,2025-10-03 14:05:55
3,20.02,39.85,2025-10-03 14:06:00
2,30.87,43.49,2025-10-03 14:06:05
1,25.0,43.85,2025-10-03 14:06:10
5,31.3,33.84,2025-10-03 14:06:15
1,28.06,42.35,2025-10-03 14:06:20
2,21.39,50.68,2025-10-03 14:06:25
1,22.1,38.14,2025-10-03 14:06:30
3,29.74,52.65,2025-10-03 14:06:35
5,34.55,41.1,2025-10-03 14:06:40
2,29.82,58.87,2025-10-03 14:06:45
5,32.12,58.42,2025-10-03 14:06:50
5,34.95,43.84,2025-10-03 14:06:55
2,30.92,42.89,2025-10-03 14:07:00
1,27.35,48.51,2025-10-03 14:07:05
5,22.47,34.52,2025-10-03 14:07:10
1,30.11,47.18,2025-10-03 14:07:15
3,20.29,51.72,2025-10-03 14:07:20
3,29.48,34.98,2025-10-03 14:07:25
3,20.99,39.23,2025-10-03 14:07:30
2,26.79,49.34,2025-10-03 14:07:35
3,20.52,41.34,2025-10-03 14:07:40
2,21.92,43.55,2025-10-03 14:07:45
3,28.58,57.42,2025-10-03 14:07:50
4,33.84,47.47,2025-10-03 14:07:55
2,28.14,39.29,2025-10-03 14:08:00
2,27.06,32.58,2025-10-03 14:08:05
2,34.15,58.59,2025-10-03 14:08:10
5,27.92,32.9,2025-10-03 14:08:15
3,32.77,49.14,2025-10-03 14:08:20
2,21.9,48.09,2025-10-03 14:08:25
2,21.11,45.3,2025-10-03 14:08:30
5,23.43,52.9,2025-10-03 14:08:35
1,21.67,55.86,2025-10-03 14:08:40
2,25.16,41.42,2025-10-03 14:08:45
2,25.48,51.48,2025-10-03 14:08:50
1,24.06,30.88,2025-10-03 14:08:55
5,33.33,54.09,2025-10-03 14:09:00
5,25.43,51.92,2025-10-03 14:09:05
2,31.3,40.78,2025-10-03 14:09:10
1,20.11,34.41,2025-10-03 14:09:15
4,31.18,57.21,2025-10-03 14:09:20
3,27.95,52.52,2025-10-03 14:09:25
1,34.52,58.93,2025-10-03 14:09:30
4,22.47,53.22,2025-10-03 14:09:35
2,23.88,46.37,2025-10-03 14:09:40
3,29.33,55.35,2025-10-03 14:09:45
5,21.33,55.13,2025-10-03 14:09:50
4,23.74,42.63,2025-10-03 14:09:55
5,34.28,33.95,2025-10-03 14:10:00
3,28.19,45.18,2025-10-03 14:10:05
5,32.16,56.18,2025-10-03 14:10:10
4,34.62,48.96,2025-10-03 14:10:15
2,26.34,54.28,2025-10-03 14:10:20
1,22.65,52.14,2025-10-03 14:10:25
5,34.27,55.81,2025-10-03 14:10:30
1,27.68,38.3,2025-10-03 14:10:35
3,23.69,32.11,2025-10-03 14:10:40
2,28.29,41.26,2025-10-03 14:10:45
2,25.49,30.01,2025-10-03 14:10:50
5,26.54,56.27,2025-10-03 14:10:55
2,23.5,52.16,2025-10-03 14:11:00
2,22.54,32.64,2025-10-03 14:11:05
3,27.64,57.07,2025-10-03 14:11:10
4,23.05,47.53,2025-10-03 14:11:15
4,22.63,40.25,2025-10-03 14:11:20
1,24.44,54.88,2025-10-03 14:11:25
4,30.45,41.93,2025-10-03 14:11:30
4,33.94,34.66,2025-10-03 14:11:35
2,21.08,39.78,2025-10-03 14:11:40
5,34.33,50.69,2025-10-03 14:11:45
3,26.78,40.33,2025-10-03 14:11:50
2,32.96,30.3,2025-10-03 14:11:55
4,33.7,49.94,2025-10-03 14:12:00
5,30.02,39.57,2025-10-03 14:12:05
1,25.85,45.59,2025-10-03 14:12:10
2,30.13,32.13,2025-10-03 14:12:15
1,34.35,49.23,2025-10-03 14:12:20
2,25.66,54.47,2025-10-03 14:12:25
4,27.31,46.81,2025-10-03 14:12:30
2,21.98,51.67,2025-10-03 14:12:35
5,33.99,53.71,2025-10-03 14:12:40
4,31.95,38.49,2025-10-03 14:12:45
3,28.8,41.36,2025-10-03 14:12:50
2,29.36,58.44,2025-10-03 14:12:55
4,29.12,49.36,2025-10-03 14:13:00
4,26.61,58.38,2025-10-03 14:13:05
4,27.1,38.5,2025-10-03 14:13:10
5,29.56,52.03,2025-10-03 14:13:15
1,24.62,30.7,2025-10-03 14:13:20
4,23.7,52.91,2025-10-03 14:13:25
5,21.04,42.84,2025-10-03 14:13:30
5,34.18,59.11,2025-10-03 14:13:35
4,32.2,57.66,2025-10-03 14:13:40
4,34.28,42.33,2025-10-03 14:13:45
2,25.19,37.86,2025-10-03 14:13:50
1,24.98,51.8,2025-10-03 14:13:55
4,23.24,34.56,2025-10-03 14:14:00
3,32.33,56.15,2025-10-03 14:14:05
2,27.67,39.27,2025-10-03 14:14:10
2,31.25,59.61,2025-10-03 14:14:15
2,32.18,47.92,2025-10-03 14:14:20
3,32.5,59.42,2025-10-03 14:14:25
2,33.88,41.89,2025-10-03 14:14:30
3,23.23,51.18,2025-10-03 14:14:35
2,30.6,41.27,2025-10-03 14:14:40
4,27.85,40.32,2025-10-03 14:14:45
1,23.84,44.3,2025-10-03 14:14:50
2,30.5,31.37,2025-10-03 14:14:55
2,22.96,52.58,2025-10-03 14:15:00
3,26.3,43.04,2025-10-03 14:15:05
3,32.84,30.54,2025-10-03 14:15:10
5,23.86,54.16,2025-10-03 14:15:15
4,34.73,53.64,2025-10-03 14:15:20
3,33.85,44.45,2025-10-03 14:15:25
1,33.43,56.55,2025-10-03 14:15:30
3,29.29,41.24,2025-10-03 14:15:35
3,29.28,49.16,2025-10-03 14:15:40
1,33.07,41.11,2025-10-03 14:15:45
2,28.58,42.51,2025-10-03 14:15:50
2,29.11,43.59,2025-10-03 14:15:55
1,25.47,40.65,2025-10-03 14:16:00
3,22.67,36.78,2025-10-03 14:16:05
2,34.9,58.47,2025-10-03 14:16:10
2,33.86,50.18,2025-10-03 14:16:15
2,27.56,48.88,2025-10-03 14:16:20
4,27.49,42.16,2025-10-03 14:16:25
2,21.03,52.53,2025-10-03 14:16:30
2,28.25,44.33,2025-10-03 14:16:35
5,34.82,35.14,2025-10-03 14:16:40
5,32.65,55.64,2025-10-03 14:16:45
4,27.09,45.21,2025-10-03 14:16:50
1,20.03,55.58,2025-10-03 14:16:55
5,24.89,51.75,2025-10-03 14:17:00
4,31.45,38.23,2025-10-03 14:17:05
2,33.11,46.29,2025-10-03 14:17:10
5,20.49,38.7,2025-10-03 14:17:15
2,32.32,57.51,2025-10-03 14:17:20
1,24.02,48.11,2025-10-03 14:17:25
5,30.28,36.83,2025-10-03 14:17:30
4,25.23,32.28,2025-10-03 14:17:35
4,32.76,53.81,2025-10-03 14:17:40
3,31.95,46.83,2025-10-03 14:17:45
4,22.53,34.11,2025-10-03 14:17:50
2,20.82,50.55,2025-10-03 14:17:55
4,33.61,54.85,2025-10-03 14:18:00
2,25.5,32.71,2025-10-03 14:18:05
4,24.91,34.78,2025-10-03 14:18:10
5,21.64,48.93,2025-10-03 14:18:15
2,21.59,32.67,2025-10-03 14:18:20
4,32.41,54.82,2025-10-03 14:18:25
2,21.98,53.0,2025-10-03 14:18:30
2,20.95,30.87,2025-10-03 14:18:35
2,23.35,37.96,2025-10-03 14:18:40
2,29.56,50.88,2025-10-03 14:18:45
1,30.68,58.9,2025-10-03 14:18:50
2,28.11,34.01,2025-10-03 14:18:55
2,20.14,52.37,2025-10-03 14:19:00
3,22.73,45.76,2025-10-03 14:19:05
3,30.68,35.66,2025-10-03 14:19:10
2,22.52,53.25,2025-10-03 14:19:15
3,24.67,40.13,2025-10-03 14:19:20
3,34.5,47.94,2025-10-03 14:19:25
4,20.84,45.23,2025-10-03 14:19:30
5,23.88,30.83,2025-10-03 14:19:35
4,22.72,59.02,2025-10-03 14:19:40
2,26.74,35.6,2025-10-03 14:19:45
4,32.42,42.62,2025-10-03 14:19:50
2,30.3,48.83,2025-10-03 14:19:55
3,21.23,37.53,2025-10-03 14:20:00
4,26.19,39.86,2025-10-03 14:20:05
4,33.68,49.82,2025-10-03 14:20:10
5,23.71,42.34,2025-10-03 14:20:15
2,22.48,50.84,2025-10-03 14:20:20
3,30.4,37.31,2025-10-03 14:20:25
1,32.53,48.19,2025-10-03 14:20:30
5,33.33,43.96,2025-10-03 14:20:35
3,32.55,59.81,2025-10-03 14:20:40
4,32.33,32.75,2025-10-03 14:20:45
2,29.63,43.09,2025-10-03 14:20:50
2,24.3,44.75,2025-10-03 14:20:55
1,33.65,56.27,2025-10-03 14:21:00
